@relation 'cs415all-weka.filters.unsupervised.attribute.Discretize-D-B2-M-1.0-R33,34,35,36,44,46,48,50-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R37-weka.filters.unsupervised.attribute.Discretize-B7-M-1.0-R38-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R51-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R51-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,50-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R50'

@attribute Code numeric
@attribute 'Q Avg' numeric
@attribute 'Q Min' numeric
@attribute 'Q Max' numeric
@attribute 'Q \% Zeros' numeric
@attribute 'Q \% below 70\%' numeric
@attribute 'P Avg' numeric
@attribute 'P Min' numeric
@attribute 'P Max' numeric
@attribute 'P \% Zeros' numeric
@attribute 'P \% below 70\%' numeric
@attribute 'PRE Avg' numeric
@attribute 'PRE Min' numeric
@attribute 'PRE Max' numeric
@attribute 'PRE \% Zeros' numeric
@attribute 'PRE \% below 70\%' numeric
@attribute 'L Avg' numeric
@attribute 'L Min' numeric
@attribute 'L Max' numeric
@attribute 'L \% Zeros' numeric
@attribute 'L \% below 70\%' numeric
@attribute 'R Avg' numeric
@attribute 'R Min' numeric
@attribute 'R Max' numeric
@attribute 'R \% Zeros' numeric
@attribute 'R \% below 70\%' numeric
@attribute 'OLE Avg' numeric
@attribute 'OLE Min' numeric
@attribute 'OLE Max' numeric
@attribute 'Exam Avg' numeric
@attribute 'Exam Min' numeric
@attribute 'Exam Max' numeric
@attribute Male_1 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute Female_1 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute 'CS Major_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute 'ECE major_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute Standing {'\'(-inf-0.8]\'','\'(0.8-1.6]\'','\'(1.6-2.4]\'','\'(2.4-3.2]\'','\'(3.2-inf)\''}
@attribute 'Math Class' {'\'(-inf-0.857143]\'','\'(0.857143-1.714286]\'','\'(1.714286-2.571429]\'','\'(2.571429-3.428571]\'','\'(3.428571-4.285714]\'','\'(4.285714-5.142857]\'','\'(5.142857-inf)\''}
@attribute '415 Final Grade' numeric
@attribute 'Q Diff' numeric
@attribute 'P Diff' numeric
@attribute 'L Diff' numeric
@attribute 'R Diff' numeric
@attribute 'Took 416_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '416 Grade' numeric
@attribute 'Took 515_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '515 Grade' numeric
@attribute 'Took 520_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '520 Grade' numeric
@attribute Semester {'\'(-inf-0.75]\'','\'(0.75-1.5]\'','\'(1.5-2.25]\'','\'(2.25-inf)\''}
@attribute 'Graduated with CS Degree_1' {'\'(-inf-0]\'','\'(0-inf)\''}

@data
143,0.814992,0.727273,0.921053,0,0,0.520769,0,0.96,0.076923,0.615385,0.74,0.65,0.85,0,0.2,0.945577,0.6,1.166667,0,0.038462,0.826923,0,1,0.153846,0.153846,0.763333,0.58,0.99,0.818357,0.788889,0.847826,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.685887,-0.080299,-0.357381,-0.034829,-0.297619,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
89,0.889353,0.724138,0.977273,0,0,0.919231,0.78,1,0,0,0.895714,0.6,1,0,0.2,0.956291,0.777778,1,0,0,0.980769,0.75,1,0,0,0.946667,0.87,1,0.944928,0.933333,0.956522,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.924298,0.048653,-0.057381,0.021178,0.035714,'\'(0.5-inf)\'',4,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',3.67,'\'(1.5-2.25]\'','\'(-inf-0]\''
262,0.765964,0.657143,0.904762,0,0.111111,0.791538,0.1,1,0,0.307692,0.858571,0.642857,1,0,0.2,0.871938,0.291667,1,0,0.115385,1,1,1,0,0,0.57,0.29,0.79,0.802657,0.76087,0.844444,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.782023,-0.051965,-0.191667,-0.09627,0,'\'(0.5-inf)\'',1,'\'(-inf-0.5]\'',-1,'\'(0.5-inf)\'',3.67,'\'(1.5-2.25]\'','\'(-inf-0]\''
46,0.764848,0.586207,0.857143,0,0.222222,0.971538,0.9,1,0,0,0.805714,0.4,1,0,0.2,0.984301,0.866667,1.166667,0,0,1,1,1,0,0,0.853333,0.78,0.99,0.879348,0.858696,0.9,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.92464,-0.016347,-0.021429,-0.028858,0,'\'(0.5-inf)\'',4,'\'(0.5-inf)\'',3,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
216,0.67963,0.52,0.857143,0,0.444444,0.798462,0,1,0.076923,0.153846,0.48,0,1,0.4,0.4,0.919603,0.6,1.166667,0,0.115385,0.903846,0,1,0.076923,0.076923,0.563333,0.44,0.73,0.784662,0.688889,0.880435,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.767234,-0.059219,-0.325238,-0.05083,-0.130952,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
158,0.359011,0,0.571429,0.111111,1,0.763846,0,0.99,0.153846,0.230769,0.474286,0,0.928571,0.4,0.6,0.666255,0,1,0.230769,0.384615,0.717949,0,1,0.230769,0.307692,0.133333,0,0.36,0.416546,0.322222,0.51087,'\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.592748,-0.030857,-0.412619,0.051679,0.007937,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
400,0.883948,0.758621,0.977273,0,0,0.76,0,1,0.153846,0.230769,0.93,0.7,1,0,0,0.961685,0.75,1.166667,0,0,1,1,1,0,0,0.956667,0.9,1,0.917391,0.9,0.934783,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.846831,0.094213,-0.142381,0.028254,0,'\'(0.5-inf)\'',1.33,'\'(0.5-inf)\'',3.33,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
99,0.68569,0.487179,0.815789,0,0.555556,0.947692,0.81,1,0,0,0.785714,0.642857,1,0,0.2,0.889142,0,1.166667,0.038462,0.115385,0.980769,0.75,1,0,0,0.373333,0.05,0.75,0.674155,0.522222,0.826087,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.824865,-0.173504,-0.029762,-0.181789,0.035714,'\'(0.5-inf)\'',1.67,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
87,0.514684,0,0.795455,0.222222,0.666667,0.608462,0,1,0.230769,0.461538,0,0,0,1,1,0.768419,0,1.166667,0.192308,0.269231,0.076923,0,1,0.923077,0.923077,0.876667,0.75,1,0.840459,0.822222,0.858696,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(1.6-2.4]\'','\'(-inf-0.857143]\'',0.62737,0.014824,-0.263333,-0.060769,-0.142857,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
243,0.658703,0,0.973684,0.111111,0.555556,0.89,0.58,1,0,0.153846,0.22,0,0.7,0.6,0.8,0.884646,0,1.166667,0.076923,0.076923,1,1,1,0,0,0.89,0.71,0.99,0.752295,0.711111,0.793478,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.840859,0.01428,-0.055714,-0.174078,0,'\'(0.5-inf)\'',2.67,'\'(0.5-inf)\'',1.33,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
336,0.425401,0.25641,0.605263,0,1,0.862308,0.2,1,0,0.076923,0.67,0.3,0.8,0,0.2,0.955147,0.75,1.166667,0,0,1,1,1,0,0,0.243333,0,0.6,0.421739,0.3,0.543478,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.721648,-0.261508,0.094762,-0.04619,0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
198,0.867025,0.657895,1,0,0.111111,0.929231,0.63,1,0,0.153846,0.828571,0.7,0.95,0,0,0.969887,0.7,1,0,0,1,1,1,0,0,0.95,0.92,0.98,0.889976,0.877778,0.902174,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.922529,0.058769,-0.10381,-0.024817,0,'\'(0.5-inf)\'',3.33,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',3.67,'\'(1.5-2.25]\'','\'(-inf-0]\''
19,0.68193,0.512821,0.795455,0,0.555556,0.813077,0.28,1,0,0.230769,0.65,0.4,0.95,0,0.6,0.737473,0,1.166667,0.038462,0.346154,0.923077,0,1,0.076923,0.076923,0.456667,0.28,0.56,0.746981,0.722222,0.771739,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.746383,-0.020532,0.059286,-0.134603,0.142857,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(0.5-inf)\'',3.67,'\'(1.5-2.25]\'','\'(-inf-0]\''
362,0.864161,0.763158,0.974359,0,0,0.730769,0,1,0.153846,0.307692,0.672857,0,1,0.2,0.2,0.922949,0,1.166667,0.038462,0.076923,0.769231,0,1,0.230769,0.230769,0.913333,0.8,0.99,0.873671,0.869565,0.877778,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(5.142857-inf)\'',0.806625,-0.000364,-0.499762,-0.113077,-0.5,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
142,0.901876,0.772727,0.97619,0,0,0.937692,0.72,1,0,0,0.891429,0.7,1,0,0,0.984737,0.766667,1.166667,0,0,1,1,1,0,0,0.896667,0.75,1,0.950604,0.945652,0.955556,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(3.428571-4.285714]\'',0.938292,-0.007027,-0.045238,-0.005372,0,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',4,'\'(1.5-2.25]\'','\'(-inf-0]\''
190,0.637166,0.514286,0.842105,0,0.777778,0.717692,0,1,0.076923,0.307692,0.49,0,1,0.4,0.6,0.917509,0,1.166667,0.038462,0.038462,1,1,1,0,0,0.78,0.66,0.97,0.812681,0.766667,0.858696,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.749208,0.004973,-0.268095,0.036606,0,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(0.5-inf)\'',3.67,'\'(1.5-2.25]\'','\'(-inf-0]\''
56,0.608062,0.428571,0.809524,0,0.888889,0.944615,0.75,1,0,0,0.742857,0.4,1,0,0.4,0.973162,0.833333,1.166667,0,0,1,1,1,0,0,0.45,0.18,0.75,0.59215,0.477778,0.706522,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.826928,-0.003699,-0.055,-0.014359,0,'\'(0.5-inf)\'',2.67,'\'(0.5-inf)\'',2.67,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
110,0.528037,0.289474,0.758621,0,0.777778,0.934615,0.8,1,0,0,0.775714,0.642857,0.9,0,0.2,0.95413,0.5,1.166667,0,0.038462,0.923077,0,1,0.076923,0.076923,0.4,0.04,0.76,0.65785,0.522222,0.793478,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.806203,-0.238822,-0.055,-0.064756,-0.166667,'\'(0.5-inf)\'',1.33,'\'(0.5-inf)\'',1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
333,0.741882,0.526316,0.9,0,0.333333,0.468462,0,1,0.461538,0.538462,0,0,0,1,1,0.750244,0,1,0.192308,0.192308,0.955128,0.666667,1,0,0.076923,0.85,0.77,1,0.790942,0.766667,0.815217,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.615259,-0.088143,-0.87,-0.235531,-0.097222,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
347,0.562912,0.282051,0.724138,0,0.666667,0.963077,0.79,1,0,0,0.817143,0.3,1,0,0.2,0.974423,0.825,1.166667,0,0,1,1,1,0,0,0.283333,0,0.62,0.641184,0.488889,0.793478,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.816533,-0.276905,-0.045952,-0.00141,0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
145,0.277285,0,1,0.666667,0.666667,0.230769,0,1,0.769231,0.769231,0,0,0,1,1,0.184615,0,1,0.807692,0.807692,0,0,0,1,1,0.326667,0,0.98,0.440217,0,0.880435,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.233271,-0.499113,-0.428571,-0.369231,0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
128,0.714088,0.52381,1,0,0.444444,0.886923,0.09,1,0,0.076923,0.661429,0.4,0.85,0,0.4,0.977619,0.833333,1.166667,0,0,1,1,1,0,0,0.42,0.23,0.7,0.691184,0.588889,0.793478,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.811136,0.004369,-0.127381,0.017753,0,'\'(0.5-inf)\'',2,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
81,0.845746,0.714286,1,0,0,0.893077,0.1,1,0,0.076923,0.89,0.6,1,0,0.2,0.943861,0.7,1,0,0,1,1,1,0,0,0.706667,0.61,0.78,0.868237,0.858696,0.877778,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(3.2-inf)\'','\'(-inf-0.857143]\'',0.877469,0.032479,-0.098571,-0.023877,0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
38,0.776353,0.692308,0.928571,0,0.111111,0.951538,0.87,1,0,0,0.847143,0.7,1,0,0,0.893129,0.333333,1,0,0.076923,0.923077,0,1,0.076923,0.076923,0.883333,0.7,1,0.839855,0.766667,0.913043,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.902836,-0.081196,-0.055476,-0.035061,0.142857,'\'(0.5-inf)\'',3,'\'(0.5-inf)\'',2,'\'(0.5-inf)\'',3.67,'\'(1.5-2.25]\'','\'(-inf-0]\''
293,0.833451,0.628571,0.965517,0,0.111111,0.976923,0.93,1,0,0,0.935714,0.75,1,0,0,0.930922,0.7,1.166667,0,0,0.984615,0.8,1,0,0,0.75,0.58,0.88,0.867391,0.8,0.934783,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(3.2-inf)\'','\'(-inf-0.857143]\'',0.923041,-0.016236,0.005714,-0.058254,0.028571,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(0.5-inf)\'',3.67,'\'(1.5-2.25]\'','\'(-inf-0]\''
334,0.557354,0.315789,0.761905,0,0.666667,0.931538,0.79,1,0,0,0.87,0.4,1,0,0.2,0.966706,0.75,1.166667,0,0,1,1,1,0,0,0.22,0.06,0.47,0.620531,0.588889,0.652174,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.789033,-0.257984,-0.074048,-0.023242,0,'\'(0.5-inf)\'',2.33,'\'(0.5-inf)\'',1.67,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
166,0.299208,0,0.62069,0.333333,1,0.308462,0,1,0.538462,0.769231,0.315714,0,0.928571,0.6,0.8,0.367875,0,1,0.461538,0.692308,0.692308,0,1,0.307692,0.307692,0.086667,0,0.26,0.266304,0,0.532609,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.3022,-0.47721,-0.572857,-0.72652,-0.666667,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(1.5-2.25]\'','\'(-inf-0]\''
295,0.755712,0.615385,0.9,0,0.222222,0.852308,0,1,0.076923,0.153846,1,1,1,0,0,0.77246,0,1,0.12,0.28,0.833333,0,1,0.166667,0.166667,0.836667,0.55,0.99,0.801667,0.773333,0.83,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(1.6-2.4]\'','\'(1.714286-2.571429]\'',0.8283,-0.072456,-0.245714,-0.340494,-0.333333,'\'(0.5-inf)\'',2.33,'\'(0.5-inf)\'',1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
131,0.523859,0,0.825,0.222222,0.555556,0.764615,0.41,1,0,0.307692,0,0,0,1,1,0.783222,0,1,0.12,0.24,0,0,0,1,1,0.973333,0.92,1,0.673333,0.58,0.766667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.7095,-0.018931,-0.284048,-0.054541,0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
50,0.336545,0,0.764706,0.333333,0.888889,0.271538,0,1,0.692308,0.769231,0.2,0,0.4,0.5,1,0.640083,0,1,0.28,0.36,0.625565,0,1,0.333333,0.333333,0.306667,0,0.92,0.26,0,0.52,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.3664,-0.468824,-0.504286,-0.686438,-0.679702,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
121,0.50329,0.170732,0.764706,0,0.777778,0.779231,0,1,0.076923,0.230769,0.7,0.6,0.8,0,0.5,0.825057,0.3,1,0,0.24,0.863492,0,1,0.083333,0.166667,0.3,0.02,0.82,0.578333,0.55,0.606667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.702,-0.27467,-0.326667,-0.20202,0.193651,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
182,0.362448,0,0.909091,0.555556,0.666667,0.293846,0,1,0.692308,0.692308,0,0,0,1,1,0.261333,0,1,0.72,0.72,0.25,0,1,0.75,0.75,0.316667,0,0.95,0,0,0,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.2972,-0.652406,-0.545714,-0.369017,-0.166667,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
352,0.334259,0,0.7,0.444444,0.888889,0.589231,0,1,0.307692,0.384615,0,0,0,1,1,0.339467,0,1,0.6,0.68,0.666667,0,1,0.333333,0.333333,0.156667,0,0.47,0.27,0,0.54,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.4698,-0.432917,-0.31119,-0.503248,-0.666667,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
394,0.516817,0.333333,0.9,0,0.888889,0.488462,0,0.95,0.384615,0.538462,0.5,0.2,0.8,0,0.5,0.756444,0,1,0.08,0.28,0.534722,0,1,0.416667,0.5,0.633333,0.45,1,0.638333,0.63,0.646667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.5734,-0.146975,-0.656429,-0.365848,-0.430556,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
316,0.443735,0.051282,0.666667,0,1,0.849231,0.5,1,0,0.153846,0.4,0.2,0.6,0,1,0.796211,0.1,1,0,0.2,0.741865,0,1,0.083333,0.25,0.35,0.03,0.98,0.591667,0.53,0.653333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.7226,-0.202899,-0.035714,-0.24314,-0.082937,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
1,0.633653,0,0.826087,0.111111,0.333333,0.589231,0,0.98,0.230769,0.384615,0.9,0.8,1,0,0,0.915562,0,1,0.04,0.08,0.266667,0,1,0.666667,0.75,0.46,0.08,1,0.765,0.75,0.78,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.6517,-0.255726,-0.68881,-0.12341,-0.2,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
236,0.90884,0.846154,1,0,0,0.878462,0.57,1,0,0.153846,0.8,0.8,0.8,0,0,0.956,0.7,1,0,0,0.972917,0.8,1,0,0,0.993333,0.98,1,0.923333,0.92,0.926667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.9116,-0.034094,0.092619,-0.009758,0.054167,'\'(0.5-inf)\'',4,'\'(0.5-inf)\'',3.67,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
395,0.787765,0.566667,0.9,0,0.222222,0.964615,0.85,1,0,0,0.9,0.8,1,0,0,0.93654,0.75,1,0,0,0.955208,0.75,1,0,0,0.88,0.66,1,0.856667,0.853333,0.86,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(3.428571-4.285714]\'',0.9224,0.105868,-0.024048,-0.019521,0.047917,'\'(0.5-inf)\'',4,'\'(0.5-inf)\'',4,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
357,0.589287,0.153846,0.818182,0,0.555556,0.489231,0,1,0.307692,0.615385,0.5,0.2,0.8,0,0.5,0.871889,0.2,1,0,0.16,0.853284,0,1,0.083333,0.083333,0.363333,0.04,1,0.576667,0.513333,0.64,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.5839,-0.171297,-0.654762,-0.131062,-0.220933,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
69,0.35332,0,0.558824,0.111111,1,0.281538,0,1,0.692308,0.692308,0,0,0,1,1,0.605533,0,1,0.28,0.44,0.73125,0,1,0.25,0.25,0.356667,0,0.9,0.405,0.32,0.49,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.3881,-0.27758,-0.522857,-0.3389,-0.4625,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
